"BehaviorSpace results (NetLogo 6.1.1)"
"model-1-exp.nlogo"
"experiment-25Sept2021-b"
"09/25/2021 01:36:36:400 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","[step]","number-of-people","number-of-built-systems","max-access-potential","min-access-potential","built-sys-state-min","built-sys-state-max","random-damage-limit","network-radius","seek-capability-when","share-access-potential","capability-call-help","capability-high","capability-low","capability-lim","built-sys-capability-output","built-sys-operation-threshold","sum-access-potential","avg-network-size","avg-built-sys-links-per-person","global-mean-capability-attainment","stdev-global-capability-attainment","capability-good-level-%","capability-acceptable-level-%","capability-unacceptable-level-%","avg-built-sys-state","stdev-built-sys-state","aggr-system-damages","aggr-system-recoveries","aggr-capability-provided","aggr-capability-help","aggr-access-potential-transferred","access-potential-initial-global-mean","access-potential-initial-global-stdev","max-global-mean-capability-attainment","min-global-mean-capability-attainment","max-global-mean-system-state","min-global-mean-system-state","access-potential-final-global-mean","access-potential-final-global-stdev"
"81","1999","200","12","1","0","0.3","0.9","18.06","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","103.73999999999997","6.82","5.13","0","0","0","0","100","0.15444212629113835","0.05357914711263316","49219.56036259631","51137.272999999885","172287","0","6169.616023949376","0.5186999999999998","0.30206543602039454","0.5765625","0","0.6355982532862614","0.15444212629113835","0.5186999999999998","0.3020654360203944"
"83","1485","200","12","1","0","0.3","0.9","17.68","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","102.54","5.93","5.42","0","0","0","0","100","0.16803019433545072","0.03564473406044632","43637.99650640561","44448.158899999966","131545.5","0","5084.025931785708","0.5127","0.2878942959284548","0.586875","0","0.5387919656611535","0.16803019433545072","0.5127","0.28789429592845484"
"89","1053","200","12","1","0","0.3","0.9","24.58","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","105.60999999999999","6.475","5.065","0","0","0","0","100","0.15694885148697146","0.032831608236640365","30312.303569828506","29746.103800000037","92950.5","0","61691.54767905159","0.52805","0.2932107779422637","0.6290625","0","0.5710358902142657","0.15694885148697146","0.5280499999999975","2.6712216818070127E-15"
"85","1762","200","12","1","0","0.3","0.9","18.02","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","100.29000000000002","6.205","5.05","0","0","0","0","100","0.15633211291149907","0.04244435927689124","42553.0119954749","43729.494999999944","150567","0","5241.694925339232","0.5014499999999998","0.2940317514389753","0.5690625","0","0.6250927013091033","0.1563321129114991","0.50145","0.2940317514389753"
"93","777","200","12","1","0","0.3","0.9","31.38","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","95.39000000000003","6.185","5.175","0","0","0","0","100","0.17232140295763596","0.026868767343582678","22903.203978171816","21695.518800000013","74595.08811767578","9705.838117675783","0","0.47695","0.2913962187150119","0.63172890625","0","0.6204338779130453","0.17232140295763596","0.47695000000000015","0.2913962187150119"
"91","1008","200","12","1","0","0.3","0.9","28.28","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","99.71000000000005","6.205","5.145","0","0","0","0","100","0.15518202405251463","0.041768040394741225","25532.267433011304","25441.090600000014","79662","0","2692.580457523686","0.49855000000000005","0.2874657899681458","0.5615625","0","0.6080465284075912","0.1551820240525146","0.4985500000000001","0.2874657899681458"
"94","1209","200","12","1","0","0.3","0.9","23.9","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","102.07999999999996","6.32","5.48","0","0","0","0","100","0.16233741819683986","0.03988282583871923","35519.7537331497","35049.984300000004","114477.75","0","73827.57149217598","0.5104","0.305577696573582","0.6553125","0","0.6237660977330645","0.16233741819683986","0.5104000000000007","8.904072272690043E-16"
"88","3000","200","12","1","0","0.3","0.9","8.76","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","98.67999999999995","6.17","5.32","0.4490625","0.24787709680272374","67.5","8","24.5","0.47659148000315854","0.16703912454888417","56385.721405263954","63998.8564999999","269689.5","0","0","0.4934000000000001","0.302117219089465","0.5325","0.4171875","0.5161727390080108","0.47659148000315854","0.49340000000000006","0.30211721908946504"
"92","2088","200","12","1","0","0.3","0.9","13.27","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","94.7","6.085","4.97","0","0","0","0","100","0.15823307208133616","0.03355022136510686","53560.12948483421","54629.300800000055","165571.5","0","0","0.47350000000000003","0.2731277058787573","0.530625","0","0.5423441358011467","0.15823307208133616","0.4734999999999999","0.27312770587875723"
"78","3000","200","12","1","0","0.3","0.9","5.38","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","101.33999999999999","5.79","5.125","0.5146875","0.1962447287484629","72.5","15","12.5","0.7248103256170371","0.17943862644367833","33002.25807365611","41177.58590000002","298376.25","0","13684.399495177317","0.5066999999999999","0.28484521054398876","0.5728125","0.455625","0.7248218623875141","0.6206011813064918","0.5067000000000004","0.2529185801002309"
"97","1020","200","12","1","0","0.3","0.9","28.1","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","102.16999999999999","6.23","4.39","0","0","0","0","100","0.1461373871481493","0.039646491768659774","27805.884752158734","24420.237699999976","85966.55526367191","11201.305263671871","0","0.5108500000000002","0.2956192333996199","0.6119753906249997","0","0.6103411842469683","0.1461373871481493","0.5108499999999999","0.29561923339961976"
"90","3000","200","12","1","0","0.3","0.9","6.28","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","95.93999999999996","6.19","5.66","0.5484375","0.11577747823337833","87.5","9.5","3","0.7550566365105724","0.13075966840936923","33175.59049374826","42203.63629999996","333166.5","0","167604.47700727187","0.4796999999999999","0.27943393965867114","0.6553125","0.49167500000000003","0.7551881505089143","0.701232583932974","0.4796999999999985","1.5025621960164446E-15"
"98","1884","200","12","1","0","0.3","0.9","17.45","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","101.80999999999999","6.79","5.69","0","0","0","0","100","0.16202351689914904","0.03169871301941199","54496.19468493819","55654.691399999996","180159.75","0","104450.13972075583","0.5090499999999996","0.27735034445235357","0.661875","0","0.6111242939006564","0.1620235168991491","0.5090500000000011","1.3356108409035063E-15"
"101","984","200","12","1","0","0.3","0.9","28.9","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","97.53000000000003","6.42","5.33","0","0","0","0","100","0.1633158686014547","0.04200388320968847","26851.548731382663","26382.101899999976","85236.75","0","2857.598360467482","0.4876499999999997","0.2751664229180362","0.5671875","0","0.6382905353294841","0.16331586860145472","0.4876499999999998","0.27516642291803617"
"96","3000","200","12","1","0","0.3","0.9","11.93","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","104.06","6.305","4.81","0.4125","0.20332119921506264","47.5","28.499999999999996","24","0.3193619233601589","0.18523952945301997","69666.35283007388","76223.50679999999","285236.25","0","178784.8267306416","0.5203000000000001","0.2980740692407994","0.5746875","0.403125","0.5577140550302552","0.31936192336015884","0.5203000000000017","1.892115357946634E-15"
"95","3000","200","12","1","0","0.3","0.9","7.61","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","99.21","6.425","5.14","0.53059453125","0.1401260434688553","70","27","3","0.4159616549543559","0.22215891005934313","57811.42602189974","64539.6887000001","313299.2849005119","46911.284900512735","0","0.49604999999999977","0.29556333657889344","0.6199939453125","0.4889533203125","0.5748204253414341","0.4159616549543559","0.4960499999999999","0.29556333657889344"
"104","802","200","12","1","0","0.3","0.9","25.29","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","97.52","6.51","4.68","0","0","0","0","100","0.17165762570517829","0.023426715548045658","24149.489439661967","23438.960999999992","69224.25","0","46354.54734920116","0.4876","0.2893542281473241","0.594375","0","0.5065309707452963","0.17165762570517829","0.4876000000000004","7.23455872156066E-16"
"99","3000","200","12","1","0","0.3","0.9","12.61","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","98.97000000000003","6.195","4.5","0.4190625","0.20760107387274182","46.5","28.000000000000004","25.5","0.25905586448523177","0.12660190316896835","78827.41056448044","85097.15019999992","293138.25","0","169466.7134199048","0.49485000000000023","0.2825387019338277","0.6140625","0.39","0.5877737939791968","0.2590558644852319","0.4948499999999996","6.678054204517532E-16"
"102","3000","200","12","1","0","0.3","0.9","4.86","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","90.76999999999995","5.97","4.23","0.436875","0.2303003214616227","61.5","12.5","26","0.6058760569120769","0.1891312476532211","39548.387133392265","47458.286999999975","247545.75","0","0","0.4538499999999999","0.27891151944369735","0.4984500000000001","0.3815625","0.6059705858003746","0.5608676849813966","0.4538499999999997","0.27891151944369724"
"105","1817","200","12","1","0","0.3","0.9","18.56","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","95.36000000000001","6.17","5.345","0","0","0","0","100","0.17658661404232034","0.024535808304218983","51929.8842478574","53210.2034","177953.25","0","108839.93792602317","0.47679999999999995","0.29966943261570916","0.646875","0","0.695337198627234","0.17658661404232037","0.47679999999999834","1.669513551129383E-15"
"100","3000","200","12","1","0","0.3","0.9","4.34","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","98.37000000000006","6.215","5.75","0.5746093750000001","0.11760014451300052","81","19","0","0.6174011496347447","0.21692963774407942","37724.36646717769","44975.58370000014","331291.4323828124","38009.182382812556","0","0.49184999999999995","0.27893205797258963","0.6568109374999997","0.499075","0.6174453789824071","0.5482438628541707","0.4918499999999997","0.27893205797258974"
"110","904","200","12","1","0","0.3","0.9","28.01","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","97.69999999999999","6.055","5.725","0","0","0","0","100","0.1654849688626238","0.03955545837436444","25168.51232038916","25346.100200000023","76790.25","0","0","0.4885","0.2855370501969505","0.5596875","0","0.5776717393415033","0.1654849688626238","0.4884999999999999","0.2855370501969506"
"107","995","200","12","1","0","0.3","0.9","31.37","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","98.60999999999999","6.425","6.185","0","0","0","0","100","0.1482297892899674","0.05158120080559025","26321.501783230302","25718.3283","85027.5","0","3752.3822929407856","0.4930499999999999","0.2924187771091832","0.6046875","0","0.6370609440920247","0.1482297892899674","0.4930499999999997","0.2924187771091831"
"108","1538","200","12","1","0","0.3","0.9","19.24","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","99.30000000000001","6.63","5.565","0","0","0","0","100","0.16557519006398122","0.03568330664749958","45032.40835144715","46017.70839999995","151767.75","0","85716.94670971246","0.4964999999999996","0.27884497953713516","0.6403125","0","0.5972067253156979","0.16557519006398125","0.49649999999999844","1.5025621960164446E-15"
"103","3000","200","12","1","0","0.3","0.9","4.01","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","107.60000000000001","5.995","5.165","0.5475","0.14843721072439425","83.5","10","6.5","0.7526619071915915","0.16835932018065208","34765.41361355202","43313.04299999994","329627.25","0","174918.83000503868","0.5379999999999998","0.2916285928726889","0.6496875","0.49739999999999995","0.7526787041458259","0.6157831830623152","0.5379999999999978","2.114717164763885E-15"
"112","1794","200","12","1","0","0.3","0.9","17.73","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","107.47999999999999","6.15","4.835","0","0","0","0","100","0.16887823887775497","0.03488675314272517","50125.587087808184","51725.54929999998","173722.5","0","107490.60718815635","0.5373999999999998","0.29975071720066243","0.6421875","0","0.6429223337596214","0.16887823887775497","0.5374000000000018","1.5582126477207574E-15"
"113","1312","200","12","1","0","0.3","0.9","20.02","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","92.86000000000004","5.765","5.115","0","0","0","0","100","0.15006389450476576","0.04326668999317068","33449.53612296451","33476.31849999997","103221.75","0","2960.961668351291","0.46430000000000016","0.29319674564751147","0.5503125","0","0.5079434641577693","0.15006389450476576","0.46430000000000005","0.29319674564751136"
"117","759","200","12","1","0","0.3","0.9","26.2","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","102.27000000000001","6.07","4.61","0","0","0","0","100","0.17990390512283552","0.018861574204064344","23720.9364952229","22417.027799999974","68595.15696289075","8541.15696289062","0","0.5113500000000001","0.28288122318768494","0.5998261718750001","0","0.543166055190058","0.1799039051228355","0.5113500000000002","0.28288122318768494"
"115","2272","200","12","1","0","0.3","0.9","15.42","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","97.86000000000006","6.165","5.69","0","0","0","0","100","0.15529811263719334","0.04553337119713705","65042.02248010002","67243.96259999993","217236","0","132075.62496199968","0.4893","0.2907873733201151","0.6346875","0","0.5761524702450084","0.15529811263719337","0.4893","0"
"114","3000","200","12","1","0","0.3","0.9","13.66","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","99.6","6.175","5.86","0.373125","0.24144518167436846","47","19","34","0.23648467008175392","0.12988690666250494","72246.76194106444","78372.00929999987","270006.75","0","0","0.4979999999999998","0.28901148453124614","0.583125","0.36375","0.649719446007131","0.2364846700817539","0.4979999999999998","0.28901148453124614"
"118","1317","200","12","1","0","0.3","0.9","22.64","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","104.03000000000004","6.585","5.37","0.0065625","0.03454517606987244","0","0","100","0.14418859697241798","0.043538791556786915","35587.498877024715","34967.527099999956","114677.25","0","80012.60748125636","0.5201500000000002","0.3039992685458008","0.6525","0.0065625","0.6048989374559053","0.14418859697241798","0.5201500000000008","8.904072272690043E-16"
"111","3000","200","12","1","0","0.3","0.9","3.62","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","98.19","6.105","5.26","0.5521875","0.14091208133827793","85.5","10","4.5","0.8610811820314176","0.0916268029891274","25629.790773882673","34873.551899999955","327364.5","0","162850.03925986233","0.49094999999999983","0.27150723451127373","0.6478125","0.49381874999999986","0.8610951620492279","0.6800831736754102","0.49094999999999894","1.0017081306776297E-15"
"119","867","200","12","1","0","0.3","0.9","27.74","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","107.75999999999999","6.825","5.205","0","0","0","0","100","0.15575042881275922","0.03691112520666885","23595.438493590773","23423.885499999993","72826.5","0","2562.3210635621817","0.5387999999999998","0.29158647665286924","0.58125","0","0.5339513914515804","0.1557504288127592","0.5387999999999996","0.2915864766528692"
"106","3000","200","12","1","0","0.3","0.9","1.6","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","103.6","6.02","5.115","0.526875","0.18645121251480576","76","14.000000000000002","10","0.7972738414797548","0.10927160824434132","32318.360721860037","40982.3709","305339.25","0","13215.741641604454","0.5179999999999998","0.27699028519147073","0.5925","0.46875","0.7972738414797548","0.5808323001524663","0.5180000000000002","0.2523596336096678"
"120","1585","200","12","1","0","0.3","0.9","16.47","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","96.01000000000002","6.99","5.585","0.009375","0.04096722399932729","0","0","100","0.14881133238504574","0.03615900302001725","43666.90523748148","40338.3564999999","138860.34467285153","18272.34467285155","0","0.48005000000000003","0.2817345725088309","0.630139453125","0.009375","0.5605082624715435","0.1488113323850457","0.4800500000000001","0.2817345725088309"
"109","3000","200","12","1","0","0.3","0.9","8.84","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","99.27999999999997","5.965","4.99","0.466875","0.2109880069348771","61","20.5","18.5","0.4640701856870202","0.1996700987119031","54611.36048634914","62249.77740000008","286118.25","0","12166.905725702385","0.49639999999999984","0.29493213596371726","0.579375","0.440625","0.5793472996665926","0.4640701856870202","0.4964000000000002","0.2606143210594774"
"121","1081","200","12","1","0","0.3","0.9","27.51","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","97.84","5.99","4.94","0.0084375","0.038967063063167155","0","0","100","0.15194586532084073","0.0369874907780071","26724.89368660341","26319.705599999976","86836.5","0","2714.430522914382","0.48920000000000025","0.27036242193762794","0.586875","0.0084375","0.6484843921966702","0.1519458653208407","0.4892","0.2703624219376279"
"122","1901","200","12","1","0","0.3","0.9","16.28","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","92.41999999999999","6.08","5.255","0.0084375","0.03896706306316717","0","0","100","0.1577113606947912","0.03978378320723388","52071.702174334474","53180.60100000004","172821.75","0","109476.66645679071","0.46210000000000045","0.2880964906757777","0.6346875","0.0084375","0.5588850959985495","0.1577113606947912","0.4621000000000018","1.5582126477207574E-15"
"123","1848","200","12","1","0","0.3","0.9","17.69","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","101.21999999999994","6.01","4.325","0","0","0","0","100","0.16281366208523138","0.04022449003948084","44120.01878143252","45883.24959999997","150519.75","0","0","0.5061000000000001","0.28139957106037816","0.5371875","0","0.620513477497849","0.16281366208523138","0.5060999999999998","0.28139957106037816"
"126","1396","200","12","1","0","0.3","0.9","19.93","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","103.66999999999992","6.005","5.28","0","0","0","0","100","0.15440130180927797","0.03517372448974404","34202.16759730249","35191.6256000001","115408.5","0","0","0.5183499999999998","0.27705337094458676","0.57375","0","0.5878602252549534","0.15440130180927794","0.5183499999999996","0.27705337094458676"
"130","676","200","12","1","0","0.3","0.9","30.88","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","100.71999999999998","6.595","5.7","0","0","0","0","100","0.17078754202461002","0.03324819509525671","21741.38187335944","20619.871199999998","64994.535246582025","7335.2852465820315","0","0.5036000000000004","0.2822665620655439","0.62701484375","0","0.5458121083887374","0.17078754202461002","0.5036000000000002","0.2822665620655439"
"128","1099","200","12","1","0","0.3","0.9","22.86","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","95.63","6.3","5.47","0","0","0","0","100","0.17330969978905483","0.026707943280443597","33136.493192813665","33171.7092","103952.25","0","61406.78954892607","0.4781500000000001","0.27963018920275373","0.628125","0","0.5880879903539463","0.17330969978905478","0.47814999999999946","7.23455872156066E-16"
"131","971","200","12","1","0","0.3","0.9","27.85","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","103.61999999999996","6.615","5.03","0","0","0","0","100","0.17201730300147824","0.03617514037332083","26351.05732223914","26492.8377","81909","0","0","0.5181000000000001","0.2854976964414369","0.5521875","0","0.6107663254792606","0.1720173030014783","0.5181000000000001","0.28549769644143685"
"127","2210","200","12","1","0","0.3","0.9","13.48","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","98.45999999999995","6.105","5.115","0","0","0","0","100","0.13994732233035856","0.043387169509539684","59516.257563239575","54138.31789999991","192812.19968505885","26755.44968505866","0","0.49229999999999996","0.28936720077510875","0.6285113281249999","0","0.5432824859281195","0.1399473223303586","0.49229999999999974","0.28936720077510875"
"116","3000","200","12","1","0","0.3","0.9","2.3","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","96.11999999999998","6.1","5.46","0.49125","0.22046305197568175","66.5","17","16.5","0.7914306026868386","0.13454538896051044","29916.15155757236","38311.978300000104","289722.75","0","15372.699799020722","0.48059999999999986","0.3036075223675971","0.5634375","0.43875","0.7914306026868384","0.5373950539510045","0.48059999999999986","0.2648274785836951"
"133","932","200","12","1","0","0.3","0.9","28.86","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","100.52999999999992","6.525","4.845","0","0","0","0","100","0.17015280370389504","0.035321111106635765","26996.105499269615","25145.8231","85942.87670166022","9904.876701660152","0","0.5026499999999997","0.2887235423715877","0.6313689453125001","0","0.6698375744291436","0.17015280370389504","0.50265","0.28872354237158765"
"125","3000","200","12","1","0","0.3","0.9","11.26","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","99.77999999999999","6.4","5.21","0.4284375","0.19204065431124595","49","29.5","21.5","0.3087196171697714","0.1814865871539158","82945.9298094111","89526.13009999991","299884.5","0","171265.1649312945","0.4988999999999998","0.28553712059236863","0.6178125","0.4171875","0.567627051239835","0.3087196171697714","0.4989000000000018","1.669513551129383E-15"
"132","1448","200","12","1","0","0.3","0.9","20.09","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","101.11000000000003","6.57","5.225","0","0","0","0","100","0.15853804318563933","0.046926851803125856","41119.15620358838","41762.949500000046","138405","0","82016.84020405098","0.5055499999999999","0.2834030414790885","0.624375","0","0.5747839435887422","0.15853804318563933","0.5055499999999996","5.565045170431277E-16"
"136","1059","200","12","1","0","0.3","0.9","27.66","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","99.03999999999992","6.095","4.75","0","0","0","0","100","0.17853854679966308","0.03105351342806154","29676.739831625615","29871.90020000002","99767.25","0","64882.94714552732","0.49519999999999975","0.3066301849977572","0.616875","0","0.6999597989916095","0.1785385467996631","0.4951999999999981","2.114717164763885E-15"
"139","835","200","12","1","0","0.3","0.9","28.56","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","103.46","5.77","5.215","0","0","0","0","100","0.16787419046975013","0.027062526005395642","24943.915381001476","24587.95190000001","77878.5","0","46005.38445251315","0.5172999999999999","0.27581165738916624","0.643125","0","0.5677295005223927","0.16787419046975013","0.5173000000000016","1.892115357946634E-15"
"137","1763","200","12","1","0","0.3","0.9","16.5","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","101.37999999999998","6.465","4.595","0.0084375","0.03896706306316717","0","0","100","0.15558764728973984","0.02976669796288596","43328.192991883356","41736.979500000045","156004.92030517585","21852.420305175758","0","0.5069","0.29087183107092507","0.6125068359374999","0.0084375","0.6360351724279457","0.15558764728973984","0.5069","0.29087183107092507"
"135","2000","200","12","1","0","0.3","0.9","16.08","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","97.6000000000001","6.105","5.07","0","0","0","0","100","0.15322773067334372","0.044116423395781805","49489.78437626443","51517.415900000015","160500.75","0","4173.8886752757435","0.488","0.2909039800830176","0.5475","0","0.557728230549966","0.15322773067334375","0.4879999999999996","0.2909039800830176"
"124","3000","200","12","1","0","0.3","0.9","4.88","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","104.43999999999998","6.065","5.08","0.49875","0.18838359641164348","70","16","14.000000000000002","0.5575367574182015","0.1963074993526544","42924.672975631445","50867.43609999997","295740","0","13718.910321246922","0.5221999999999999","0.2937765875918048","0.5934375","0.46125","0.589664381209538","0.5574434849285397","0.5222000000000002","0.2503677376399424"
"129","3000","200","12","1","0","0.3","0.9","11.38","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","100.77999999999999","6.34","5.595","0.1903125","0.22358024111004118","18","13","69","0.15016282683624543","0.05867735139454802","76791.62319022827","80114.21089999974","249375","0","8300.625033564227","0.5039000000000001","0.2915265487793797","0.5709375","0.1903125","0.5059154107759579","0.15016282683624543","0.5038999999999999","0.2913679495675114"
"138","1797","200","12","1","0","0.3","0.9","17.72","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","97.69999999999995","6.075","5.1","0","0","0","0","100","0.16009759403857102","0.040678490112255314","43479.03383875892","44800.951599999986","153326.25","0","5822.994995832288","0.4884999999999997","0.2819471955979126","0.568125","0","0.6300990337415466","0.16009759403857102","0.4884999999999997","0.2819471955979126"
"141","1653","200","12","1","0","0.3","0.9","18.29","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","97.17999999999999","5.97","4.89","0","0","0","0","100","0.16161243925835794","0.04492727438404239","42988.40795609577","43937.73370000002","149992.5","0","97044.58422843837","0.48589999999999983","0.29371847526767514","0.5990625","0","0.621502327226005","0.16161243925835794","0.48590000000000066","7.791063238603787E-16"
"143","838","200","12","1","0","0.3","0.9","30.9","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","100","6.28","4.62","0","0","0","0","100","0.1860478639647469","0.014980388294740288","24887.34387328434","24214.24860000002","80804.42637695307","9566.426376953126","0","0.49999999999999994","0.27683059057733667","0.6190671875000001","0","0.6873261594704898","0.1860478639647469","0.5000000000000001","0.27683059057733667"
"140","2641","200","12","1","0","0.3","0.9","11.14","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","99.50999999999996","6.055","4.835","0","0","0","0","100","0.13950959377429448","0.033062232742529764","65484.09074990774","61308.55559999977","224841.74687744118","32134.496877441474","0","0.4975499999999999","0.28044382896763853","0.6286582031249996","0","0.5565487025704341","0.13950959377429448","0.49755000000000016","0.28044382896763864"
"148","829","200","12","1","0","0.3","0.9","28.07","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","93.99000000000004","6.135","5.22","0","0","0","0","100","0.17278704193137595","0.032121225036304976","25221.853795486735","23170.079100000014","77626.08430908201","10816.084309082022","0","0.4699499999999999","0.29323785515941225","0.6152054687499999","0","0.5819914508930313","0.17278704193137598","0.4699499999999998","0.2932378551594123"
"144","1787","200","12","1","0","0.3","0.9","18.58","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","91.20000000000002","6.315","5.315","0","0","0","0","100","0.16929606702833225","0.03924872847102565","43155.618534643414","44051.192699999956","149367","0","0","0.45599999999999974","0.2761763328639347","0.564375","0","0.6955139623455762","0.1692960670283323","0.45600000000000007","0.2761763328639347"
"150","832","200","12","1","0","0.3","0.9","28.99","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","102.11000000000007","6.645","5.1","0","0","0","0","100","0.171046407685719","0.030792592262170217","23216.60501779044","23277.821599999996","68740.5","0","0","0.51055","0.29427228614322437","0.5596875","0","0.5531418371075806","0.17104640768571897","0.5105500000000003","0.29427228614322454"
"134","3000","200","12","1","0","0.3","0.9","4.36","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","100.07000000000002","6.19","4.795","0.47625","0.22386649153044477","66.5","13","20.5","0.7245643395725859","0.17574407289764082","25473.383391772135","33719.62679999994","280915.5","0","9412.092474062281","0.50035","0.288028086116545","0.5465625","0.433125","0.724564339572586","0.6769266960570687","0.5003499999999999","0.26028211506285664"
